Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld	Earnings (USD)
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	47	100	Song	AT	0	0.16199521
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	38	100	Song	GR	0	0.09425122
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	2	100	Song	CY	0	0.00509619
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	589	100	Song	MX	0	0.57369367
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	280	100	Song	BR	0	0.36870515
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	3	100	Song	PK	0	0.00040937
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	39	100	Song	SA	0	0.09869423
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	1187	100	Song	CA	0	2.92798858
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	3	100	Song	XK	0	0.00371271
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	15	100	Song	MY	0	0.01677185
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	91	100	Song	PT	0	0.16542102
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	59	100	Song	BG	0	0.17527661
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	63	100	Song	HU	0	0.12885068
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	147	100	Song	BE	0	0.57533684
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	79	100	Song	PE	0	0.05933652
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	39	100	Song	SI	0	0.09582748
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	294	100	Song	CL	0	0.36943771
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	191	100	Song	SE	0	0.61064050
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	567	100	Song	MX	0	0.60001153
2025-04-25	2025-02	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	156	100	Song	CL	0	0.31004336
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	18	100	Song	LU	0	0.06156709
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	13	100	Song	CY	0	0.01041692
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	7	100	Song	HR	0	0.01415458
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	20	100	Song	ID	0	0.02566014
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	112	100	Song	ZA	0	0.11038690
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	15	100	Song	SI	0	0.03542614
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	86	100	Song	DK	0	0.42327319
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	3	100	Song	AL	0	0.00664637
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	163	100	Song	CZ	0	0.33476795
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	293	100	Song	NL	0	1.00995456
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	763	100	Song	FR	0	2.49431321
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	65	100	Song	CH	0	0.31804599
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	17	100	Song	RS	0	0.00647627
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	190	100	Song	IE	0	0.69421626
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	59	100	Song	SG	0	0.12738328
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	315	100	Song	IT	0	0.82845343
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	189	100	Song	DK	0	0.52095817
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	190	100	Song	ID	0	0.04098954
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	167	100	Song	TH	0	0.06645009
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	19	100	Song	IL	0	0.04632614
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	490	100	Song	TR	0	0.18189916
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	10	100	Song	BA	0	0.01936190
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	430	100	Song	AU	0	1.40395469
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	62	100	Song	NZ	0	0.22562845
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	361	100	Song	IT	0	0.92455534
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	62	100	Song	PE	0	0.04298992
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	62	100	Song	IS	0	0.31322423
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	12	100	Song	IS	0	0.09135612
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	101	100	Song	JP	0	0.25361782
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	2	100	Song	PK	0	0.00042071
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	120	100	Song	PH	0	0.05621462
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	289	100	Song	AR	0	0.25585407
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	474	100	Song	CL	0	0.68329811
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	29	100	Song	PH	0	0.00960611
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	106	100	Song	CH	0	0.48740312
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	7	100	Song	BD	0	0.00030731
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	136	100	Song	BE	0	0.55300612
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	6	100	Song	AE	0	0.02007519
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	1083	100	Song	DE	0	3.97813094
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	114	100	Song	NO	0	0.51919139
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	791	100	Song	BR	0	0.89081092
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	575	100	Song	NL	0	1.59011770
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	83	100	Song	ZA	0	0.10541545
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	2	100	Song	BA	0	0.00182007
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	115	100	Song	NZ	0	0.39496403
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	35	100	Song	PT	0	0.06943705
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	2	100	Song	LK	0	0.00003289
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	10	100	Song	MT	0	0.01786616
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	149	100	Song	CO	0	0.10179912
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	211	100	Song	NO	0	0.79423613
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	43	100	Song	IL	0	0.13047456
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	117	100	Song	EE	0	0.25533129
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	168	100	Song	CZ	0	0.46991005
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	16	100	Song	LU	0	0.04000183
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	398	100	Song	ES	0	0.54517132
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	37	100	Song	SK	0	0.05228304
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	47	100	Song	BG	0	0.06528661
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	51	100	Song	LT	0	0.08364152
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	114	100	Song	EE	0	0.25200867
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	101	100	Song	AE	0	0.11434456
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	ID	0	0.00193460
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	87	100	Song	MY	0	0.04521822
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	13	100	Song	TW	0	0.01519332
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	17	100	Song	GR	0	0.03339174
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	113	100	Song	LT	0	0.26797992
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	56	100	Song	NZ	0	0.23835759
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	540	100	Song	DE	0	2.07960965
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	16	100	Song	PE	0	0.01096124
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	41	100	Song	DK	0	0.22715935
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	2	100	Song	LU	0	0.00693554
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	160	100	Song	BR	0	0.22774336
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	277	100	Song	ES	0	0.57926728
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	181	100	Song	PL	0	0.30740454
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	2	100	Song	HK	0	0.00244604
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	76	100	Song	CO	0	0.04879146
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	152	100	Song	CL	0	0.21071409
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	47	100	Song	BE	0	0.19090992
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	1	100	Song	MT	0	0.00191646
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	123	100	Song	LV	0	0.22938425
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	14	100	Song	TH	0	0.01102134
2025-04-25	2025-02	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	8	100	Song	HR	0	0.01851821
2025-04-25	2025-02	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	773	100	Song	PL	0	1.13944027
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	71	100	Song	FI	0	0.21869064
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	11	100	Song	MY	0	0.00730863
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	342	100	Song	FR	0	1.05412610
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	9	100	Song	SA	0	0.03130632
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	3	100	Song	CY	0	0.00722584
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	9	100	Song	IL	0	0.02330709
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	85	100	Song	RO	0	0.16343539
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	17	100	Song	JP	0	0.07019116
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	57	100	Song	EE	0	0.13323699
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	6	100	Song	TW	0	0.00149688
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	32	100	Song	PH	0	0.01767225
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	56	100	Song	NO	0	0.25042334
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	176	100	Song	NL	0	0.66223407
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	213	100	Song	IT	0	0.63957676
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	BD	0	0.00001247
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	68	100	Song	LV	0	0.20118056
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	IS	0	0.00925457
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	58	100	Song	HU	0	0.10320074
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	47	100	Song	IE	0	0.19244082
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	VN	0	0.00046948
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	81	100	Song	TR	0	0.04191829
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	7	100	Song	PK	0	0.00572896
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	44	100	Song	BG	0	0.05520762
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	250	100	Song	MX	0	0.29642629
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	9	100	Song	AE	0	0.02781133
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	11	100	Song	MT	0	0.04926320
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	5	100	Song	BA	0	0.00614401
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	19	100	Song	ZA	0	0.02002189
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	648	100	Song	AU	0	2.47915844
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	14	100	Song	TH	0	0.00453260
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	89	100	Song	CZ	0	0.18794111
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	17	100	Song	SI	0	0.02808009
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	18	100	Song	SK	0	0.03139931
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	15	100	Song	PT	0	0.03607592
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	59	100	Song	AR	0	0.06319552
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	3	100	Song	AL	0	0.00993383
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	32	100	Song	AT	0	0.15478411
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	5	100	Song	SG	0	0.00814212
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	237	100	Song	CA	0	0.65186932
2025-04-25	2025-02	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	119	100	Song	SE	0	0.41385420
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	1	100	Song	XK	0	0.00240975
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	126	100	Song	PT	0	0.13716743
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	12	100	Song	SI	0	0.02653672
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	15	100	Song	BG	0	0.03549758
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	91	100	Song	TR	0	0.03407781
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	79	100	Song	NL	0	0.21389382
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	66	100	Song	CO	0	0.03950060
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	302	100	Song	FR	0	0.85271421
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	35	100	Song	SG	0	0.06081185
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	120	100	Song	BE	0	0.48211302
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	45	100	Song	TH	0	0.02629744
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	170	100	Song	PL	0	0.35396429
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	73	100	Song	HU	0	0.14437513
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	7	100	Song	PH	0	0.00249026
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	15	100	Song	FI	0	0.07409892
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	1	100	Song	HK	0	0.00604535
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	52	100	Song	NZ	0	0.22618524
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	14	100	Song	SA	0	0.05079070
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	712	100	Song	CL	0	0.86425265
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	1	100	Song	IS	0	0.00732790
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	7	100	Song	SI	0	0.02595384
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	63	100	Song	EE	0	0.13407501
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	6	100	Song	AE	0	0.01803626
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	1	100	Song	SA	0	0.00013268
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	10	100	Song	NO	0	0.03782908
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	114	100	Song	CO	0	0.09262053
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	58	100	Song	NO	0	0.22599360
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	9	100	Song	PK	0	0.00389189
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	28	100	Song	ZA	0	0.02584385
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	10	100	Song	RS	0	0.00140956
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	22	100	Song	JP	0	0.08188156
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	134	100	Song	AU	0	0.43244498
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	488	100	Song	IT	0	1.02109610
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	8	100	Song	JP	0	0.01544961
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	6	100	Song	RS	0	0.01367376
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	11	100	Song	BE	0	0.05188274
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	43	100	Song	IT	0	0.10595636
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	97	100	Song	CL	0	0.13396615
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	44	100	Song	ES	0	0.07752360
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	4	100	Song	LU	0	0.01722091
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	4	100	Song	MK	0	0.01116649
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	14	100	Song	CZ	0	0.02701186
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	43	100	Song	SK	0	0.09377381
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	32	100	Song	MY	0	0.02090981
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	284	100	Song	MX	0	0.32013936
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	24	100	Song	BG	0	0.03535470
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	40	100	Song	LT	0	0.12165205
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	1	100	Song	HK	0	0.00604535
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	1	100	Song	LK	0	0.00081648
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	1	100	Song	MT	0	0.00191646
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	407	100	Song	DE	0	1.74223350
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	25	100	Song	RO	0	0.04434391
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	10	100	Song	EE	0	0.00782913
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	10	100	Song	MT	0	0.02974480
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	35	100	Song	IE	0	0.12364789
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	1	100	Song	SG	0	0.00195728
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	38	100	Song	HR	0	0.05572246
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	8	100	Song	AR	0	0.01105536
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	94	100	Song	DE	0	0.31952133
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	7	100	Song	IL	0	0.01534415
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	4	100	Song	VN	0	0.00167378
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	33	100	Song	GR	0	0.06950169
2025-04-25	2025-02	Spotify	ZONE A0	THE FEW THAT REMAINED	QZZ7N2490366	199098987017	131	100	Song	ES	0	0.26647170
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	14	100	Song	TR	0	0.00645586
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	14	100	Song	PE	0	0.00757058
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	43	100	Song	NL	0	0.10158933
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	3	100	Song	PE	0	0.00241202
2025-04-25	2025-02	Spotify	PIG1987	DYSMORPHIA	QZZ7M2426076	198875261609	260	100	Song	CZ	0	0.59252940
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	28	100	Song	DK	0	0.12294934
2025-04-25	2025-02	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	14	100	Song	HR	0	0.01248420
2025-04-25	2025-02	Spotify	ZONE A0	PATHFINDER (feat. PIG1987)	QZZ792400421	198877568324	22	100	Song	LV	0	0.02624641
